,noise_level,distance,method,run
429,7,0.9077305280721195,LMLAT,9
430,7,5.858982754480186,LMLAT,10
431,7,1.452432729663807,LMLAT,11
432,7,11.340113955734134,LMLAT,12
433,7,10.624040574402343,LMLAT,13
434,7,11.310846426647101,LMLAT,14
435,7,3.904906252944522,LMLAT,15
436,7,16.177418979536906,LMLAT,16
437,7,5.572519682156185,LMLAT,17
438,7,0.03122498604460246,LMLAT,18
439,7,7.816753941949603,LMLAT,19
440,7,2.019655069520274,LMLAT,20
441,7,8.644473180747658,LMLAT,21
442,7,0.37655877854997605,LMLAT,22
443,7,4.978724750155692,LMLAT,23
444,7,0.6597375947945042,LMLAT,24
445,7,4.310848909091016,LMLAT,25
446,7,14.062714729466597,LMLAT,26
447,7,0.9793677514531042,LMLAT,27
448,7,6.826907644135335,LMLAT,28
449,7,8.14256441254372,LMLAT,29
450,8,4.7998338120892,LMLAT,0
451,8,12.768311378441695,LMLAT,1
452,8,15.10987828415099,LMLAT,2
453,8,4.334122226149617,LMLAT,3
454,8,1.3222768231951463,LMLAT,4
455,8,4.442514766316772,LMLAT,5
456,8,7.1875095827763555,LMLAT,6
457,8,2.408775207850942,LMLAT,7
458,8,4.7414782247570635,LMLAT,8
459,8,3.146360397555072,LMLAT,9
460,8,2.884477908481954,LMLAT,10
461,8,5.376842783511855,LMLAT,11
462,8,2.3805661498302677,LMLAT,12
463,8,6.317394669002255,LMLAT,13
464,8,1.370902023395863,LMLAT,14
465,8,5.954751133176986,LMLAT,15
466,8,2.36086357601567,LMLAT,16
467,8,14.57980905705127,LMLAT,17
468,8,2.253864739426216,LMLAT,18
469,8,0.7826431659882964,LMLAT,19
470,8,10.046278585436298,LMLAT,20
471,8,3.333993542247909,LMLAT,21
472,8,2.5046297443022842,LMLAT,22
473,8,5.3028189979245965,LMLAT,23
474,8,6.311946817471358,LMLAT,24
475,8,2.135122737272502,LMLAT,25
476,8,3.231650135372137,LMLAT,26
477,8,1.7895452786790167,LMLAT,27
478,8,6.486604941684228,LMLAT,28
479,8,1.0260287783780568,LMLAT,29
480,9,2.932891517548305,LMLAT,0
481,9,13.17174010017241,LMLAT,1
482,9,4.2540588191754125,LMLAT,2
483,9,7.83068122832825,LMLAT,3
484,9,5.219637486926571,LMLAT,4
485,9,2.616123368934776,LMLAT,5
486,9,5.79763155396541,LMLAT,6
487,9,9.170909800453915,LMLAT,7
488,9,5.022420788912896,LMLAT,8
489,9,8.554600506200035,LMLAT,9
490,9,10.957569625264922,LMLAT,10
491,9,2.3524077286650362,LMLAT,11
492,9,1.5987656869433715,LMLAT,12
493,9,6.3675401020944555,LMLAT,13
494,9,13.663380949614808,LMLAT,14
495,9,3.589546296754382,LMLAT,15
496,9,4.8390856882499484,LMLAT,16
497,9,0.8960752150307709,LMLAT,17
498,9,11.348151410829846,LMLAT,18
499,9,5.460802601113627,LMLAT,19
500,9,5.380364978887341,LMLAT,20
501,9,9.083238016798958,LMLAT,21
502,9,8.505015779628831,LMLAT,22
503,9,9.832903534177065,LMLAT,23
504,9,10.09319436223918,LMLAT,24
505,9,5.28411403749767,LMLAT,25
506,9,2.4360156941608544,LMLAT,26
507,9,8.161734703237684,LMLAT,27
508,9,2.6867545834582196,LMLAT,28
509,9,7.1132246000121535,LMLAT,29
510,10,8.395277313312137,LMLAT,0
511,10,6.665051890804528,LMLAT,1
512,10,3.1351280401954815,LMLAT,2
513,10,3.080439936464137,LMLAT,3
514,10,0.3897546079296197,LMLAT,4
515,10,2.9165423727448045,LMLAT,5
516,10,2.5901586718962633,LMLAT,6
517,10,5.630458611039826,LMLAT,7
518,10,7.236115487517834,LMLAT,8
519,10,14.096584811079667,LMLAT,9
520,10,10.963062547302254,LMLAT,10
521,10,10.29738521324002,LMLAT,11
522,10,4.914123886560383,LMLAT,12
523,10,11.599427215085383,LMLAT,13
524,10,0.6366206454478752,LMLAT,14
525,10,3.4928768649547584,LMLAT,15
526,10,2.226800819720614,LMLAT,16
527,10,2.10875243940476,LMLAT,17
528,10,8.386554086631875,LMLAT,18
529,10,4.428460861847326,LMLAT,19
530,10,7.595617015266771,LMLAT,20
531,10,3.840174422175023,LMLAT,21
532,10,12.625824893980505,LMLAT,22
533,10,4.148218905246378,LMLAT,23
534,10,3.2135351729344275,LMLAT,24
535,10,8.620913168985417,LMLAT,25
536,10,9.548847830704187,LMLAT,26
537,10,4.457750492357516,LMLAT,27
538,10,10.424104873606959,LMLAT,28
539,10,2.477833648284221,LMLAT,29
540,2,0.08825278351662541,MLAT,0
541,2,0.10124176318888452,MLAT,1
542,2,0.07570613831990605,MLAT,2
543,2,0.051715090092374696,MLAT,3
544,2,0.1534803882300852,MLAT,4
545,2,0.03286999561037816,MLAT,5
546,2,0.08231479690006498,MLAT,6
547,2,0.024262832822883624,MLAT,7
548,2,0.08750648789187422,MLAT,8
549,2,0.1101189461983334,MLAT,9
550,2,0.07154461359051478,MLAT,10
551,2,0.0831561801306448,MLAT,11
552,2,0.07547879612137644,MLAT,12
553,2,0.060763074571712844,MLAT,13
554,2,0.03998066039114988,MLAT,14
555,2,0.007216825537968482,MLAT,15
556,2,0.06337493789365721,MLAT,16
557,2,0.05014639004467554,MLAT,17
558,2,0.047220085627691394,MLAT,18
559,2,0.05847190958121507,MLAT,19
560,2,0.05922799797652211,MLAT,20
561,2,0.08254270594193404,MLAT,21
562,2,0.022925593702202297,MLAT,22
563,2,0.08881530516742227,MLAT,23
564,2,0.021345644821621223,MLAT,24
565,2,0.04848038500820413,MLAT,25
566,2,0.07530667716994786,MLAT,26
567,2,0.07816544931570828,MLAT,27
568,2,0.10462761436888093,MLAT,28
569,2,0.14032143270382222,MLAT,29
570,3,0.22408078029011108,MLAT,0
571,3,0.3298978287211728,MLAT,1
572,3,0.1536164910769237,MLAT,2
573,3,0.15197898385069153,MLAT,3
574,3,0.17910112788876378,MLAT,4
575,3,0.17965898719030302,MLAT,5
576,3,0.315734546162262,MLAT,6
577,3,0.06640015542600007,MLAT,7
578,3,0.11200425570411256,MLAT,8
579,3,0.1717641189378558,MLAT,9
580,3,0.22290054247931956,MLAT,10
581,3,0.12850079721520144,MLAT,11
582,3,0.14671016517035051,MLAT,12
583,3,0.23624129871519578,MLAT,13
584,3,0.061605107736853314,MLAT,14
585,3,0.26848486968837687,MLAT,15
586,3,0.2656230510614216,MLAT,16
587,3,0.12941041659861233,MLAT,17
588,3,0.25413258418386236,MLAT,18
589,3,0.31795119419498963,MLAT,19
590,3,0.1641574612866016,MLAT,20
591,3,0.2744048673625627,MLAT,21
592,3,0.1465580441018618,MLAT,22
593,3,0.3286321801921122,MLAT,23
594,3,0.24330251584027562,MLAT,24
595,3,0.30049737638211094,MLAT,25
596,3,0.06465432202345257,MLAT,26
597,3,0.11990451444267744,MLAT,27
598,3,0.34643654217274356,MLAT,28
599,3,0.22381803127449346,MLAT,29
600,4,0.2816996406463702,MLAT,0
601,4,0.33473206840372094,MLAT,1
602,4,0.2563721963862297,MLAT,2
603,4,0.1076115086487036,MLAT,3
604,4,0.37161022011870193,MLAT,4
605,4,0.22801440463191924,MLAT,5
606,4,0.23312521479695908,MLAT,6
607,4,0.4311900996230439,MLAT,7
608,4,0.3137407956179703,MLAT,8
609,4,0.39965705749937025,MLAT,9
610,4,0.1762763468690718,MLAT,10
611,4,0.27060683516868467,MLAT,11
612,4,0.23915033790177842,MLAT,12
613,4,0.2822304262419415,MLAT,13
614,4,0.3282360134166354,MLAT,14
615,4,0.325376054069886,MLAT,15
616,4,0.37594035993705444,MLAT,16
617,4,0.3398004618136315,MLAT,17
618,4,0.3611613463262861,MLAT,18
619,4,0.24119119246978885,MLAT,19
620,4,0.2696878229912492,MLAT,20
621,4,0.19913932108711163,MLAT,21
622,4,0.47431755593796526,MLAT,22
623,4,0.5948776694727622,MLAT,23
624,4,0.3519885675581409,MLAT,24
625,4,0.49920804994643964,MLAT,25
626,4,0.4043326205600898,MLAT,26
627,4,0.41608476210030143,MLAT,27
628,4,0.23340172030624548,MLAT,28
629,4,0.3005298742105692,MLAT,29
630,5,0.3108570491911382,MLAT,0
631,5,0.5984605731078271,MLAT,1
632,5,0.5024748568123445,MLAT,2
633,5,0.4424651871746477,MLAT,3
634,5,0.2704268523224105,MLAT,4
635,5,0.4876758626699683,MLAT,5
636,5,0.4218904268518425,MLAT,6
637,5,0.43698666052090945,MLAT,7
638,5,0.41211423096637034,MLAT,8
639,5,0.4324971463256287,MLAT,9
640,5,0.44012351539605715,MLAT,10
641,5,0.4692036075915129,MLAT,11
642,5,0.5279135121062289,MLAT,12
643,5,0.4603567277575176,MLAT,13
644,5,0.34082958797275914,MLAT,14
645,5,0.7237060178638474,MLAT,15
646,5,0.31453390306583934,MLAT,16
647,5,0.4624711243650676,MLAT,17
648,5,0.4952095413818266,MLAT,18
649,5,0.29435101016948345,MLAT,19
650,5,0.4516263042421217,MLAT,20
651,5,0.36647842353510174,MLAT,21
652,5,0.4413740627690763,MLAT,22
653,5,0.6110287998206253,MLAT,23
